asv	coef	trait	date	nitrogen	abs_coef	rank	top1p	top100	Functional_Tax_Group
asv_000343	-0.0497773492138883	Woebbecke	Sept5	overall	0.0497773492138883	12	1	1	Pseudomonas parafulva
asv_000350	0.00151134921276689	VARI	Aug12	overall	0.00151134921276689	31	1	1	Candidatus Udaeobacter copiosus
asv_000350	0.00014227395840896	ExG	Sept5	overall	0.00014227395840896	15	1	1	Candidatus Udaeobacter copiosus
asv_000350	0.000921503837809975	VARI	Aug22	overall	0.000921503837809975	8	1	1	Candidatus Udaeobacter copiosus
asv_000350	0.000626991955984279	RGB	Aug22	overall	0.000626991955984279	11	1	1	Candidatus Udaeobacter copiosus
asv_000350	0.00030198507315397	GLI	Aug22	overall	0.00030198507315397	11	1	1	Candidatus Udaeobacter copiosus
asv_000350	0.00047388297221021	ExG	Aug22	overall	0.00047388297221021	12	1	1	Candidatus Udaeobacter copiosus
asv_000350	0.000114377610609842	GLI	Sept5	overall	0.000114377610609842	18	1	1	Candidatus Udaeobacter copiosus
asv_000350	0.00101699365912079	MGR	Aug22	overall	0.00101699365912079	9	1	1	Candidatus Udaeobacter copiosus
asv_000350	0.0164966930127131	VEG	Aug12	overall	0.0164966930127131	20	1	1	Candidatus Udaeobacter copiosus
asv_000350	0.00019465509041081	RGB	Sept5	overall	0.00019465509041081	18	1	1	Candidatus Udaeobacter copiosus
asv_000350	0.0165958861533154	VEG	Aug22	overall	0.0165958861533154	11	1	1	Candidatus Udaeobacter copiosus
asv_000350	0.000531359800534289	NGR	Aug22	overall	0.000531359800534289	8	1	1	Candidatus Udaeobacter copiosus
asv_000374	-0.119135165395384	Woebbecke	Aug12	overall	0.119135165395384	26	1	1	Bacillus fumarioli
asv_000374	0.000693956546403311	ExG	Aug12	overall	0.000693956546403311	36	1	1	Bacillus fumarioli
asv_000380	0.00126417307812765	RGB	Aug12	overall	0.00126417307812765	4	1	1	Candidatus Udaeobacter copiosus
asv_000380	0.00104339436073096	NGR	Aug12	overall	0.00104339436073096	8	1	1	Candidatus Udaeobacter copiosus
asv_000380	-0.164666774593825	Woebbecke	Aug12	overall	0.164666774593825	2	1	1	Candidatus Udaeobacter copiosus
asv_000380	0.000708263234660969	GLI	Aug12	overall	0.000708263234660969	4	1	1	Candidatus Udaeobacter copiosus
asv_000380	0.00207025235830625	MGR	Aug12	overall	0.00207025235830625	8	1	1	Candidatus Udaeobacter copiosus
asv_000380	0.00170121278516688	VARI	Aug12	overall	0.00170121278516688	12	1	1	Candidatus Udaeobacter copiosus
asv_000380	0.000963370385364058	ExG	Aug12	overall	0.000963370385364058	4	1	1	Candidatus Udaeobacter copiosus
asv_000390	-0.0127509345449325	VEG	Sept5	overall	0.0127509345449325	22	1	1	Bradyrhizobium elkanii
asv_000395	0.0202736668526056	VEG	Aug12	overall	0.0202736668526056	6	1	1	Pseudoduganella
asv_000396	0.110345106914647	Woebbecke	Aug22	overall	0.110345106914647	35	1	1	Mesorhizobium huakuii
asv_000398	0.0120756434452242	VEG	Sept5	overall	0.0120756434452242	28	1	1	Pantoea ananatis
asv_000398	0.0157523412574724	VEG	Aug22	overall	0.0157523412574724	15	1	1	Pantoea ananatis
asv_000411	0.000372249410000191	ExG	Aug22	overall	0.000372249410000191	36	1	1	Sphingomonas crusticola
asv_000431	0.111483172541388	Woebbecke	Aug22	overall	0.111483172541388	33	1	1	f_Vicinamibacteraceae
asv_000441	0.0159133520075982	VEG	Aug12	overall	0.0159133520075982	31	1	1	Massilia varians
asv_000441	0.0173892307566218	VEG	Sept5	overall	0.0173892307566218	3	1	1	Massilia varians
asv_000446	0.0436102235027258	Woebbecke	Sept5	overall	0.0436102235027258	25	1	1	Sphingomonas limnosediminicola
asv_000446	0.000566487347349948	GLI	Aug12	overall	0.000566487347349948	23	1	1	Sphingomonas limnosediminicola
asv_000446	-0.169223689587147	Woebbecke	Aug12	overall	0.169223689587147	1	1	1	Sphingomonas limnosediminicola
asv_000446	0.000756834912697896	ExG	Aug12	overall	0.000756834912697896	22	1	1	Sphingomonas limnosediminicola
asv_000446	0.00102903855686484	RGB	Aug12	overall	0.00102903855686484	19	1	1	Sphingomonas limnosediminicola
asv_000473	0.132459830349315	Woebbecke	Aug22	overall	0.132459830349315	12	1	1	Streptomyces puniciscabiei-clavuligerus
asv_000483	0.000436283233335716	VARI	Sept5	overall	0.000436283233335716	27	1	1	Chryseobacterium sp 2
asv_000483	0.000440573742568382	MGR	Sept5	overall	0.000440573742568382	25	1	1	Chryseobacterium sp 2
asv_000483	0.000218516317797889	NGR	Sept5	overall	0.000218516317797889	25	1	1	Chryseobacterium sp 2
asv_000492	-0.131154906217977	Woebbecke	Aug12	overall	0.131154906217977	15	1	1	Catenulispora acidiphila
asv_000498	0.00027723198380811	GLI	Aug22	overall	0.00027723198380811	18	1	1	Stenotrophomonas tumulicola
asv_000498	0.000586735284972766	RGB	Aug22	overall	0.000586735284972766	19	1	1	Stenotrophomonas tumulicola
asv_000498	0.000441665611391982	ExG	Aug22	overall	0.000441665611391982	20	1	1	Stenotrophomonas tumulicola
asv_000502	0.0445673673781314	Woebbecke	Sept5	overall	0.0445673673781314	22	1	1	Sphingomonas limnosediminicola
asv_000502	0.0206379277146738	VEG	Aug22	overall	0.0206379277146738	1	1	1	Sphingomonas limnosediminicola
asv_000502	0.0215214765231261	VEG	Aug12	overall	0.0215214765231261	4	1	1	Sphingomonas limnosediminicola
asv_000507	-0.0705816741090451	Woebbecke	Sept5	overall	0.0705816741090451	2	1	1	Sphingomonas limnosediminicola
asv_000507	0.00103742702468944	RGB	Aug12	overall	0.00103742702468944	18	1	1	Sphingomonas limnosediminicola
asv_000507	0.00032652156021606	GLI	Aug22	overall	0.00032652156021606	5	1	1	Sphingomonas limnosediminicola
asv_000507	0.000971195762204602	NGR	Aug12	overall	0.000971195762204602	13	1	1	Sphingomonas limnosediminicola
asv_000507	0.000148183390434303	GLI	Sept5	overall	0.000148183390434303	2	1	1	Sphingomonas limnosediminicola
asv_000507	0.000596562128301934	GLI	Aug12	overall	0.000596562128301934	19	1	1	Sphingomonas limnosediminicola
asv_000507	0.000710966124616192	RGB	Aug22	overall	0.000710966124616192	4	1	1	Sphingomonas limnosediminicola
asv_000507	0.00101130180223279	VARI	Aug22	overall	0.00101130180223279	4	1	1	Sphingomonas limnosediminicola
asv_000507	0.00114595234560679	MGR	Aug22	overall	0.00114595234560679	3	1	1	Sphingomonas limnosediminicola
asv_000507	0.00025255664025142	RGB	Sept5	overall	0.00025255664025142	2	1	1	Sphingomonas limnosediminicola
asv_000507	0.00168574757799788	VARI	Aug12	overall	0.00168574757799788	14	1	1	Sphingomonas limnosediminicola
asv_000507	0.000606792269577396	NGR	Aug22	overall	0.000606792269577396	3	1	1	Sphingomonas limnosediminicola
asv_000507	0.00192859060755816	MGR	Aug12	overall	0.00192859060755816	13	1	1	Sphingomonas limnosediminicola
asv_000507	0.00061128777173845	VARI	Sept5	overall	0.00061128777173845	5	1	1	Sphingomonas limnosediminicola
asv_000507	0.000627402149766329	MGR	Sept5	overall	0.000627402149766329	5	1	1	Sphingomonas limnosediminicola
asv_000507	0.000310601878391713	NGR	Sept5	overall	0.000310601878391713	5	1	1	Sphingomonas limnosediminicola
asv_000507	0.000771908202923025	ExG	Aug12	overall	0.000771908202923025	20	1	1	Sphingomonas limnosediminicola
asv_000507	0.000541699686131799	ExG	Aug22	overall	0.000541699686131799	3	1	1	Sphingomonas limnosediminicola
asv_000507	0.000179637241513976	ExG	Sept5	overall	0.000179637241513976	3	1	1	Sphingomonas limnosediminicola
asv_000507	-0.158457795238885	Woebbecke	Aug22	overall	0.158457795238885	1	1	1	Sphingomonas limnosediminicola
asv_000507	-0.131192761815364	Woebbecke	Aug12	overall	0.131192761815364	14	1	1	Sphingomonas limnosediminicola
asv_000508	0.000522347999794261	VARI	Sept5	overall	0.000522347999794261	10	1	1	Massilia niabensis
asv_000508	0.000498481681054041	MGR	Sept5	overall	0.000498481681054041	13	1	1	Massilia niabensis
asv_000508	0.000247595083976176	NGR	Sept5	overall	0.000247595083976176	13	1	1	Massilia niabensis
asv_000508	0.00108090279711759	VARI	Aug22	overall	0.00108090279711759	2	1	1	Massilia niabensis
asv_000508	0.000599354610873462	ExG	Aug22	overall	0.000599354610873462	2	1	1	Massilia niabensis
asv_000508	0.000630083355309088	NGR	Aug22	overall	0.000630083355309088	2	1	1	Massilia niabensis
asv_000508	0.001211123123906	MGR	Aug22	overall	0.001211123123906	2	1	1	Massilia niabensis
asv_000508	0.000384112850380182	GLI	Aug22	overall	0.000384112850380182	2	1	1	Massilia niabensis
asv_000508	0.000800019817933246	RGB	Aug22	overall	0.000800019817933246	2	1	1	Massilia niabensis
asv_000513	0.000239269013887232	GLI	Aug22	overall	0.000239269013887232	31	1	1	Mesorhizobium huakuii
asv_000513	0.000540697399430484	RGB	Aug22	overall	0.000540697399430484	25	1	1	Mesorhizobium huakuii
asv_000513	0.000401702130344468	ExG	Aug22	overall	0.000401702130344468	26	1	1	Mesorhizobium huakuii
asv_000519	0.000607379290582815	RGB	Aug22	overall	0.000607379290582815	14	1	1	Microbacterium testaceum
asv_000519	-0.0418588614239429	Woebbecke	Sept5	overall	0.0418588614239429	34	1	1	Microbacterium testaceum
asv_000519	-0.122628779523391	Woebbecke	Aug22	overall	0.122628779523391	20	1	1	Microbacterium testaceum
asv_000519	0.0164050729747399	VEG	Aug22	overall	0.0164050729747399	13	1	1	Microbacterium testaceum
asv_000519	0.000601067369696135	NGR	Aug22	overall	0.000601067369696135	4	1	1	Microbacterium testaceum
asv_000519	0.000471740092390788	ExG	Aug22	overall	0.000471740092390788	13	1	1	Microbacterium testaceum
asv_000519	0.00101451257388798	VARI	Aug22	overall	0.00101451257388798	3	1	1	Microbacterium testaceum
asv_000519	0.000285197031807528	GLI	Aug22	overall	0.000285197031807528	14	1	1	Microbacterium testaceum
asv_000519	0.00113066396980734	MGR	Aug22	overall	0.00113066396980734	4	1	1	Microbacterium testaceum
asv_000524	0.000743568860203676	VARI	Aug22	overall	0.000743568860203676	32	1	1	Pseudomonas parafulva
asv_000524	0.000103144202816585	GLI	Sept5	overall	0.000103144202816585	25	1	1	Pseudomonas parafulva
asv_000524	0.000323999391177888	NGR	Sept5	overall	0.000323999391177888	2	1	1	Pseudomonas parafulva
asv_000524	0.000176137145853663	RGB	Sept5	overall	0.000176137145853663	26	1	1	Pseudomonas parafulva
asv_000524	-0.0466399736022597	Woebbecke	Sept5	overall	0.0466399736022597	17	1	1	Pseudomonas parafulva
asv_000524	0.000127216135095965	ExG	Sept5	overall	0.000127216135095965	25	1	1	Pseudomonas parafulva
asv_000524	0.000650632404510125	MGR	Sept5	overall	0.000650632404510125	2	1	1	Pseudomonas parafulva
asv_000524	0.000677003849897875	VARI	Sept5	overall	0.000677003849897875	2	1	1	Pseudomonas parafulva
asv_000532	0.000416580115744253	ExG	Aug22	overall	0.000416580115744253	24	1	1	Candidatus Udaeobacter copiosus
asv_000532	0.000428768724476709	NGR	Aug22	overall	0.000428768724476709	35	1	1	Candidatus Udaeobacter copiosus
asv_000532	0.00152912689759464	VARI	Aug12	overall	0.00152912689759464	29	1	1	Candidatus Udaeobacter copiosus
asv_000532	0.000119479075239925	ExG	Sept5	overall	0.000119479075239925	36	1	1	Candidatus Udaeobacter copiosus
asv_000532	9.82407590856547e-05	GLI	Sept5	overall	9.82407590856547e-05	33	1	1	Candidatus Udaeobacter copiosus
asv_000532	0.000268316154623548	GLI	Aug22	overall	0.000268316154623548	21	1	1	Candidatus Udaeobacter copiosus
asv_000532	0.0171064842371718	VEG	Aug12	overall	0.0171064842371718	16	1	1	Candidatus Udaeobacter copiosus
asv_000532	0.000824213036949513	MGR	Aug22	overall	0.000824213036949513	33	1	1	Candidatus Udaeobacter copiosus
asv_000532	0.000712174237020129	VARI	Aug22	overall	0.000712174237020129	36	1	1	Candidatus Udaeobacter copiosus
asv_000532	0.000205677455834769	NGR	Sept5	overall	0.000205677455834769	35	1	1	Candidatus Udaeobacter copiosus
asv_000532	0.00165174236085603	MGR	Aug12	overall	0.00165174236085603	36	1	1	Candidatus Udaeobacter copiosus
asv_000532	0.000415902134150952	MGR	Sept5	overall	0.000415902134150952	34	1	1	Candidatus Udaeobacter copiosus
asv_000532	0.000544794338095123	RGB	Aug22	overall	0.000544794338095123	24	1	1	Candidatus Udaeobacter copiosus
asv_000532	0.0142249414783147	VEG	Sept5	overall	0.0142249414783147	11	1	1	Candidatus Udaeobacter copiosus
asv_000543	-0.000617077663009284	GLI	Aug12	overall	0.000617077663009284	14	1	1	Streptomyces puniciscabiei-clavuligerus
asv_000543	-0.000853694694430882	NGR	Aug12	overall	0.000853694694430882	31	1	1	Streptomyces puniciscabiei-clavuligerus
asv_000543	0.160367967151535	Woebbecke	Aug12	overall	0.160367967151535	4	1	1	Streptomyces puniciscabiei-clavuligerus
asv_000543	-0.00104255650021063	RGB	Aug12	overall	0.00104255650021063	17	1	1	Streptomyces puniciscabiei-clavuligerus
asv_000543	-0.00169084076848441	MGR	Aug12	overall	0.00169084076848441	32	1	1	Streptomyces puniciscabiei-clavuligerus
asv_000543	0.146304303063152	Woebbecke	Aug22	overall	0.146304303063152	4	1	1	Streptomyces puniciscabiei-clavuligerus
asv_000543	-0.000820312612364836	ExG	Aug12	overall	0.000820312612364836	12	1	1	Streptomyces puniciscabiei-clavuligerus
asv_000549	-0.0419073249771934	Woebbecke	Sept5	overall	0.0419073249771934	33	1	1	Amycolatopsis mediterranei
asv_000549	0.000412268861169781	MGR	Sept5	overall	0.000412268861169781	36	1	1	Amycolatopsis mediterranei
asv_000549	0.000418518769638143	VARI	Sept5	overall	0.000418518769638143	33	1	1	Amycolatopsis mediterranei
asv_000569	-0.109437412915379	Woebbecke	Aug22	overall	0.109437412915379	36	1	1	Sphingomonas limnosediminicola
asv_000570	-0.000427555803029037	VARI	Sept5	overall	0.000427555803029037	28	1	1	RB41 sp 2
asv_000575	-0.00212784692978804	MGR	Aug12	overall	0.00212784692978804	6	1	1	RB41 sp 1
asv_000575	-0.000676786802084309	GLI	Aug12	overall	0.000676786802084309	6	1	1	RB41 sp 1
asv_000575	-0.0017280450854687	VARI	Aug12	overall	0.0017280450854687	11	1	1	RB41 sp 1
asv_000575	-0.000880672500520885	ExG	Aug12	overall	0.000880672500520885	7	1	1	RB41 sp 1
asv_000575	-0.00107520736921047	NGR	Aug12	overall	0.00107520736921047	6	1	1	RB41 sp 1
asv_000575	0.15134078827244	Woebbecke	Aug12	overall	0.15134078827244	8	1	1	RB41 sp 1
asv_000575	-0.00111394772697803	RGB	Aug12	overall	0.00111394772697803	11	1	1	RB41 sp 1
asv_000575	0.111888432396613	Woebbecke	Aug22	overall	0.111888432396613	32	1	1	RB41 sp 1
asv_000581	0.136077100524229	Woebbecke	Aug22	overall	0.136077100524229	9	1	1	Dyadobacter fermentans 3
asv_000590	-0.016337657094704	VEG	Aug12	overall	0.016337657094704	23	1	1	Stenotrophomonas pavanii
asv_000595	0.000643291142490784	MGR	Sept5	overall	0.000643291142490784	4	1	1	Massilia niabensis
asv_000595	0.000307843082354189	GLI	Aug22	overall	0.000307843082354189	10	1	1	Massilia niabensis
asv_000595	0.000482997706317511	ExG	Aug22	overall	0.000482997706317511	10	1	1	Massilia niabensis
asv_000595	0.000965647475681379	MGR	Aug22	overall	0.000965647475681379	14	1	1	Massilia niabensis
asv_000595	0.000229125724594637	RGB	Sept5	overall	0.000229125724594637	4	1	1	Massilia niabensis
asv_000595	0.000914984242035938	RGB	Aug12	overall	0.000914984242035938	36	1	1	Massilia niabensis
asv_000595	0.000650164200083155	VARI	Sept5	overall	0.000650164200083155	4	1	1	Massilia niabensis
asv_000595	0.000134879902749306	GLI	Sept5	overall	0.000134879902749306	4	1	1	Massilia niabensis
asv_000595	0.000161993153984604	ExG	Sept5	overall	0.000161993153984604	4	1	1	Massilia niabensis
asv_000595	0.00065230555514458	RGB	Aug22	overall	0.00065230555514458	10	1	1	Massilia niabensis
asv_000595	-0.0409270090046375	Woebbecke	Sept5	overall	0.0409270090046375	36	1	1	Massilia niabensis
asv_000595	0.000869851669365256	VARI	Aug22	overall	0.000869851669365256	11	1	1	Massilia niabensis
asv_000595	0.000318715389087979	NGR	Sept5	overall	0.000318715389087979	4	1	1	Massilia niabensis
asv_000595	0.000501421286612342	NGR	Aug22	overall	0.000501421286612342	14	1	1	Massilia niabensis
asv_000596	0.000791021558265578	VARI	Aug22	overall	0.000791021558265578	23	1	1	Rhodoplanes
asv_000596	-0.0415141757298102	Woebbecke	Sept5	overall	0.0415141757298102	35	1	1	Rhodoplanes
asv_000596	0.00199792788800577	VARI	Aug12	overall	0.00199792788800577	3	1	1	Rhodoplanes
asv_000596	0.00228620312995496	MGR	Aug12	overall	0.00228620312995496	3	1	1	Rhodoplanes
asv_000596	0.00115197360258314	NGR	Aug12	overall	0.00115197360258314	3	1	1	Rhodoplanes
asv_000596	0.000413573311247014	ExG	Aug22	overall	0.000413573311247014	25	1	1	Rhodoplanes
asv_000596	-0.159224118612581	Woebbecke	Aug12	overall	0.159224118612581	5	1	1	Rhodoplanes
asv_000596	0.00061217175503122	GLI	Aug12	overall	0.00061217175503122	15	1	1	Rhodoplanes
asv_000596	0.00107878535696129	RGB	Aug12	overall	0.00107878535696129	12	1	1	Rhodoplanes
asv_000596	0.000815379578440026	ExG	Aug12	overall	0.000815379578440026	13	1	1	Rhodoplanes
asv_000596	0.000473229519588615	NGR	Aug22	overall	0.000473229519588615	21	1	1	Rhodoplanes
asv_000596	0.000536682025630576	RGB	Aug22	overall	0.000536682025630576	26	1	1	Rhodoplanes
asv_000596	0.000261769913091722	GLI	Aug22	overall	0.000261769913091722	23	1	1	Rhodoplanes
asv_000596	0.000905836805511488	MGR	Aug22	overall	0.000905836805511488	21	1	1	Rhodoplanes
asv_000609	-0.000696748681856806	ExG	Aug12	overall	0.000696748681856806	34	1	1	Labrys miyagiensis
asv_000609	-0.000132145506809165	ExG	Sept5	overall	0.000132145506809165	20	1	1	Labrys miyagiensis
asv_000609	-0.00152574583509327	VARI	Aug12	overall	0.00152574583509327	30	1	1	Labrys miyagiensis
asv_000609	-0.00180896143940433	MGR	Aug12	overall	0.00180896143940433	26	1	1	Labrys miyagiensis
asv_000609	-0.000108000887558216	GLI	Sept5	overall	0.000108000887558216	21	1	1	Labrys miyagiensis
asv_000609	-0.000913475364916854	NGR	Aug12	overall	0.000913475364916854	26	1	1	Labrys miyagiensis
asv_000609	-0.000183611410411271	RGB	Sept5	overall	0.000183611410411271	20	1	1	Labrys miyagiensis
asv_000612	-0.0142368600893694	VEG	Aug22	overall	0.0142368600893694	27	1	1	Bacillus aryabhattai
asv_000623	0.000796097714126236	VARI	Aug22	overall	0.000796097714126236	22	1	1	Sphingomonas limnosediminicola
asv_000623	0.000510696243492555	RGB	Aug22	overall	0.000510696243492555	31	1	1	Sphingomonas limnosediminicola
asv_000623	0.000895147330022273	MGR	Aug22	overall	0.000895147330022273	22	1	1	Sphingomonas limnosediminicola
asv_000623	0.000119786291392114	ExG	Sept5	overall	0.000119786291392114	34	1	1	Sphingomonas limnosediminicola
asv_000623	0.000390142794792328	ExG	Aug22	overall	0.000390142794792328	31	1	1	Sphingomonas limnosediminicola
asv_000623	0.000167283102586933	RGB	Sept5	overall	0.000167283102586933	33	1	1	Sphingomonas limnosediminicola
asv_000623	0.000249607736890967	GLI	Aug22	overall	0.000249607736890967	27	1	1	Sphingomonas limnosediminicola
asv_000623	0.000466319038352414	NGR	Aug22	overall	0.000466319038352414	22	1	1	Sphingomonas limnosediminicola
asv_000623	9.84735450641152e-05	GLI	Sept5	overall	9.84735450641152e-05	32	1	1	Sphingomonas limnosediminicola
asv_000630	9.80935046185232e-05	GLI	Sept5	overall	9.80935046185232e-05	34	1	1	Acinetobacter johnsonii
asv_000630	0.000120567248985333	ExG	Sept5	overall	0.000120567248985333	32	1	1	Acinetobacter johnsonii
asv_000630	-0.0524872516878905	Woebbecke	Sept5	overall	0.0524872516878905	6	1	1	Acinetobacter johnsonii
asv_000630	0.000166081276698229	RGB	Sept5	overall	0.000166081276698229	34	1	1	Acinetobacter johnsonii
asv_000632	-0.0141183372777662	VEG	Aug22	overall	0.0141183372777662	28	1	1	Candidatus Udaeobacter copiosus
asv_000633	0.0153220998021953	VEG	Aug22	overall	0.0153220998021953	17	1	1	Pseudoduganella
asv_000644	0.0188450650167032	VEG	Aug12	overall	0.0188450650167032	12	1	1	Pseudarthrobacter
asv_000656	-0.0438365177553824	Woebbecke	Sept5	overall	0.0438365177553824	24	1	1	Pseudarthrobacter
asv_000656	-0.125648697097443	Woebbecke	Aug22	overall	0.125648697097443	17	1	1	Pseudarthrobacter
asv_000669	-0.0117024318788038	VEG	Sept5	overall	0.0117024318788038	35	1	1	Nocardioides
asv_000670	0.0188751940501087	VEG	Aug22	overall	0.0188751940501087	3	1	1	Candidatus Udaeobacter copiosus
asv_000670	0.000881914833913651	VARI	Aug22	overall	0.000881914833913651	10	1	1	Candidatus Udaeobacter copiosus
